 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,12,35,-47,24,10,-12,-9,-11,-13,-24,-9,32,18,-4,41,23,-23,9,-24,35,18,-4,-5,48,44,-50,-40,3,-29,-14,46,-1,37,49,-28,-37,-13,14,2,-10,6,9,38,-27,-45,-5,46,-18,-47,38,-34,22,-16,-23,-15,44,44,-4,-38,31,-2,-42,-20,-50,23,2,-37,-41,32,-18,-35,-13,41,-47,10,46,-36,5,44,-33,-7,27,5,-7,-47,41,-48,14,-48,-36,-6,0,39,24,-34,12,-24,47,-13,-54.5
1,-43,-22,3,-39,-32,-28,21,31,-14,43,-10,3,-49,-34,25,-40,37,15,-38,0,17,43,44,33,32,-16,15,-7,10,11,30,-17,5,49,-6,24,-30,32,-30,-28,-10,10,-8,-43,-7,-34,-33,46,31,46,-39,-37,38,21,46,19,-46,10,-39,-20,38,8,14,-8,6,24,32,27,-29,-49,15,-23,-22,-44,-16,-13,-28,1,-18,19,-4,-41,32,-50,30,-7,19,35,-47,-3,-36,7,-46,-6,49,-24,35,31,19,144
1,22,-2,-16,50,26,-10,-17,29,13,1,-40,-19,47,-31,30,47,16,-28,-18,0,42,-5,-20,-2,-35,25,-37,-9,-25,44,-40,47,-43,-40,46,0,0,46,-22,29,-4,-45,27,-42,41,6,22,6,28,-47,22,20,-2,-48,34,-21,-7,47,20,18,40,-4,-20,14,6,-24,-37,-44,-29,-9,1,-17,-38,-23,-9,-47,33,-38,9,-23,32,-19,47,46,50,30,-26,-8,27,11,26,-18,-44,-45,12,13,48,25,-15,37.9
1,35,33,2,-33,45,30,-25,14,-22,-13,-27,5,36,-30,-33,31,36,14,-45,44,-44,16,-15,-46,-12,-10,17,17,-46,-9,-49,39,40,4,23,1,50,48,-36,-23,-50,-47,-1,36,40,16,-17,25,46,-12,18,-49,20,19,-44,-43,26,-11,25,30,-4,-8,-16,-14,12,23,37,-23,20,17,5,-13,21,20,39,10,-49,-29,-49,48,-25,19,49,45,-46,21,19,30,-41,-41,9,6,1,9,8,30,-18,-40,-44,-66.4
1,18,27,-23,-46,-3,47,44,-43,49,-36,-42,46,-10,-7,10,-50,-3,48,19,43,23,-6,1,45,12,-40,2,-9,-42,12,-37,26,-11,-9,-3,36,-47,-10,9,18,-30,-17,-21,-24,-7,40,44,6,3,-22,-1,-25,23,50,-30,-16,26,-12,-9,0,-50,4,-24,-45,11,23,7,15,29,-34,-18,15,-35,12,42,8,-33,1,-36,-14,29,13,-23,-33,-22,-3,1,21,2,42,-30,2,-38,-38,7,23,35,-37,-47,34.1
1,-21,46,-48,45,-39,-20,2,-15,-37,-48,-1,-1,-3,28,26,15,23,40,-35,-41,-9,24,46,9,2,-42,-35,41,9,45,45,39,7,13,-1,18,43,-50,-48,-45,19,-32,-30,-35,12,46,30,-50,1,12,-41,42,-49,-45,0,3,30,-19,-7,-12,43,-47,43,-1,16,-9,33,8,-43,1,-21,26,19,-1,42,48,-39,-13,48,12,49,-43,-30,50,29,20,-32,8,18,-22,12,10,-19,5,25,48,12,7,-29,-89.9
1,20,-43,-33,-39,-7,16,-48,-44,27,-44,-47,-45,-46,27,-25,21,5,11,39,29,-22,-34,-9,4,-36,12,-22,28,40,1,49,9,-25,32,21,18,-2,-11,24,41,-5,-7,46,-34,-30,37,3,-9,-2,-43,-30,26,41,-23,47,-46,5,-26,32,-6,-8,-4,-47,17,-22,-10,-16,-8,-5,24,49,7,33,11,23,19,-3,42,-40,45,49,47,-13,39,40,50,43,-6,-27,-10,38,15,3,7,48,-3,13,-19,39,-145.2
1,25,21,37,-19,-30,-3,20,39,11,11,15,5,-25,11,8,-36,-34,7,23,10,-3,30,-36,28,-18,-13,26,29,17,23,-17,-9,-40,-31,-12,-20,-17,-43,-32,44,-16,34,-36,9,-40,-11,-11,-23,46,-38,3,-42,42,-17,37,40,-13,-22,18,20,-50,-50,-40,-40,36,-36,-44,35,38,-25,-6,-29,25,9,-4,1,48,36,-6,9,14,14,18,5,47,-30,-40,50,-2,28,19,-36,-6,-5,42,46,9,48,-3,52.8
1,-4,39,41,-17,-21,-1,30,31,-38,-19,-26,22,45,38,-11,-35,1,9,-25,-34,-44,19,36,-30,-38,-20,28,24,6,26,-30,18,14,-39,-49,44,-24,-3,-10,-11,28,14,-40,22,-32,-35,3,-15,24,28,1,-4,-4,-48,-18,-26,50,-40,48,5,2,35,-28,-35,46,-27,25,38,20,-36,-24,-37,-5,-14,1,-21,1,-47,14,41,31,-36,-48,-24,-33,-49,0,-34,28,-36,-13,-21,49,9,-40,10,-1,36,-3,1.7
1,35,16,-10,49,-40,-8,-35,-45,10,-31,19,0,50,34,-31,43,17,-30,-42,-1,48,-28,36,43,37,-6,-48,-38,9,38,-24,-40,-30,16,-42,-20,-43,40,-14,17,-42,21,34,25,-30,19,17,37,5,25,-49,2,14,37,-40,-34,48,-38,-21,6,-50,5,16,-30,37,-10,-34,10,47,-32,44,-46,6,27,29,26,-39,-39,-21,16,37,-20,34,-34,-33,44,-18,-36,-45,-23,-14,22,-2,19,8,-16,25,25,45,81.8
1,21,9,38,-8,-36,-20,-30,41,-9,-18,-31,-44,35,-1,6,17,-18,-1,49,-38,4,43,-1,43,-10,34,0,-9,-26,41,-49,46,0,39,-47,-20,35,-27,37,42,-29,-45,14,22,-29,-31,-12,-31,-16,-47,-18,38,12,-3,-4,-49,47,47,-8,-30,37,-7,32,-14,48,35,-17,-2,25,-31,-11,12,42,19,-16,29,38,-12,48,-29,-9,-21,26,19,-8,38,21,-12,34,29,-25,21,39,-44,23,2,8,-45,-50,21.6
1,-18,42,-45,44,33,-9,44,11,45,-18,8,-34,-11,4,8,-42,12,-39,-5,-50,46,-27,42,-18,28,48,-46,-20,5,27,47,3,18,18,-37,-34,-42,-44,27,-47,-46,-50,36,-6,4,-41,-32,33,-30,13,33,-35,2,-10,-37,-20,-13,35,-24,9,11,-28,28,45,6,41,-40,15,14,3,-16,18,3,36,28,24,45,46,6,31,8,-46,13,27,-6,26,-44,-3,10,-18,22,37,-30,0,31,26,-44,7,-44,117.9
1,20,26,-44,-12,-21,42,-35,19,2,28,-26,-17,-49,45,46,28,-12,21,0,35,-19,32,7,-33,18,23,15,-40,29,38,33,-35,14,40,-31,9,-3,-50,-23,50,28,-33,-18,30,-39,-23,-27,-35,14,24,50,45,-29,-28,29,6,11,-41,16,-44,47,-36,-29,-24,-47,-10,1,1,-44,-6,-34,35,-23,-2,-20,-12,-9,3,-31,-46,43,-31,16,-36,-43,-40,20,-15,-31,-49,-9,32,-35,-22,25,36,-16,-25,-48,91.5
1,-10,-14,-32,41,13,-18,-30,18,23,-10,37,-7,49,22,-42,29,-4,-32,-2,31,-47,-35,38,36,48,-35,-24,33,-35,1,35,5,3,19,-4,-34,-50,-18,0,-11,-12,-14,32,-13,-42,7,-35,-30,-9,-20,-50,-39,-5,4,47,-8,-15,-28,41,0,-11,-9,-46,9,-41,-34,25,26,-1,-26,31,37,-24,-21,40,-50,36,-45,-30,43,-49,37,-47,-38,-10,16,-29,25,4,-39,-26,10,3,46,-32,-22,-39,9,21,13
1,-24,33,1,30,25,30,19,26,-19,-10,46,41,-9,-1,10,4,39,-24,-9,-20,-4,2,4,-45,21,-35,-27,16,-23,-2,-14,3,47,3,49,22,-17,18,-3,-20,24,-42,37,-35,7,-3,-15,-38,23,26,-8,-32,44,12,41,15,28,30,47,21,-22,-18,40,-26,35,39,46,34,6,-42,31,-21,34,17,-40,-44,-37,-39,35,2,3,43,-13,-37,5,-23,-6,49,-44,-10,19,-50,22,8,42,-28,-4,3,-44,76.7
1,18,-22,37,14,-39,-31,-10,34,-17,-32,19,35,21,11,-29,34,32,-2,-23,30,-29,17,-36,38,-46,23,29,-23,35,-18,50,3,10,2,33,-13,21,-28,-30,-47,-10,5,5,28,-34,26,-23,48,41,5,-6,28,38,8,-19,9,47,27,2,32,-42,1,-50,-16,19,-1,-13,-11,21,-27,-41,28,29,-20,5,11,22,32,8,12,-48,18,-45,7,-24,-13,-35,39,-37,-17,-14,38,34,-48,38,-32,1,41,-27,-5
1,39,-37,-18,16,42,-22,37,2,-50,-16,27,-22,-47,-6,-16,10,-14,-13,-9,-25,-34,24,11,20,-27,-20,7,-9,31,-37,14,19,-24,13,-50,35,41,3,-48,41,38,29,-31,41,40,-31,-34,42,6,7,33,-12,-20,-40,-43,-31,-10,-20,10,-30,-7,40,6,19,2,-28,-31,-7,26,-28,50,13,17,-32,-31,6,-47,-15,-36,9,42,47,13,38,-44,20,-44,-38,50,-18,-17,-42,-29,5,-6,24,27,13,33,-104.8
1,2,35,32,31,2,17,50,24,20,-50,38,46,42,1,8,-5,7,45,-33,20,10,-35,19,19,-13,-27,-38,27,16,-9,-25,35,-24,23,15,-6,-45,-19,-33,26,-19,22,-13,40,-28,11,-50,-5,-29,-32,-36,32,50,-1,-34,-14,-12,45,29,-46,-15,-47,5,-23,27,36,21,32,-34,5,-27,-36,43,-24,20,-36,4,20,9,25,4,-10,6,4,5,22,6,44,16,-15,14,18,-46,-32,45,-3,-47,-18,-21,143.4
