 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,-4,-6,28,48,-31,-12,-30,8,-13,44,10,-26,-8,3,-26,-17,-11,-38,4,9,-6,11,10,49,-19,29,45,-20,30,29,-12,43,-28,-35,40,-8,-30,26,16,7,-15,-25,31,28,-6,-46,27,-1,34,47,24,-23,8,-17,42,5,28,36,35,-27,-19,39,-35,3,21,21,11,41,-38,-24,-37,-2,-33,45,42,11,15,-16,-41,-36,-19,33,-9,39,32,50,-41,9,35,44,-1,32,-2,-20,-15,-32,-49,12,25,51.9
1,30,39,39,-23,-45,-1,35,-17,30,-31,-8,45,-34,42,-15,21,-11,-16,30,15,36,-11,-37,17,37,-7,18,22,-40,-20,-4,41,35,-50,-33,40,-1,19,39,-21,38,-19,-27,-47,39,-26,24,-23,-25,-31,8,27,8,21,-7,-40,-36,28,32,-26,24,-22,31,8,-22,15,-37,-6,-17,-48,23,37,50,12,40,38,36,-21,31,27,-36,-11,3,22,26,13,32,40,-10,14,31,-37,8,-23,-13,2,42,0,46,87.7
1,-26,2,-16,-40,1,46,16,-46,32,11,2,-26,25,7,28,-4,-18,-10,45,39,-4,-26,-15,-25,-2,12,12,50,4,28,46,28,-20,46,5,-3,42,-30,-32,-11,32,-14,13,6,43,-10,19,-26,-4,-21,-38,42,3,-37,33,17,26,-6,16,46,-28,-23,23,-32,-27,44,-19,-36,-36,-35,3,12,1,32,34,-7,-28,-32,-16,-16,-3,-4,43,16,-24,25,-18,-49,36,49,47,24,42,-15,8,31,-21,39,45,99.8
1,-41,-46,-37,21,-29,46,-30,15,34,-11,49,-33,36,-40,-41,-32,-14,1,0,-47,-14,-36,16,-41,23,-49,17,3,47,-29,-2,22,42,-23,-42,-37,39,-22,28,-12,17,-8,-28,-31,-32,-19,-47,-29,-2,3,-26,34,-16,41,9,-44,8,42,9,-30,-37,23,42,-46,17,50,34,5,44,11,44,-23,19,-35,-4,38,-38,-35,25,-23,18,49,-40,18,5,-14,-10,29,-23,50,49,-10,-12,6,-39,-46,-29,45,-24,-202.4
1,-35,-28,36,-8,7,17,4,-40,-5,19,35,22,-48,34,-1,-13,-46,35,27,0,-39,26,-36,-32,31,21,46,35,42,40,27,23,28,12,31,-15,-22,-16,-5,24,19,-20,-5,22,30,44,25,0,28,1,50,6,44,-36,-10,24,1,-15,8,-42,41,-15,32,19,13,-22,20,42,13,-36,15,-19,-40,26,19,40,20,-7,-44,-37,11,-45,-15,4,36,25,-23,-14,26,1,-39,17,2,9,-49,-35,37,21,-44,96.8
1,-1,35,-13,-3,12,-38,32,1,-2,42,-27,-22,2,-21,-21,-45,31,21,49,34,-4,-1,45,29,-49,3,30,33,-45,-34,5,-29,18,42,-16,-21,20,-35,-4,35,23,20,-38,41,15,-9,12,-5,-39,10,-22,-26,26,39,-48,-7,-43,-1,-25,-37,-19,30,-16,49,-13,18,-23,-44,-1,-10,41,39,-41,19,29,24,27,-43,35,38,-17,-37,28,-42,-49,-3,-33,-41,46,-8,39,-24,38,-28,42,-26,40,35,48,42.8
1,-46,-26,4,43,-17,-27,22,23,50,-5,8,3,28,-13,48,3,-46,-6,20,30,-45,29,18,-19,16,40,39,41,-5,24,4,0,48,-43,-8,48,47,30,20,46,-26,44,-35,19,-20,-38,38,-15,-28,7,31,-23,-49,-1,-26,18,-46,-37,-26,0,3,28,16,0,1,-43,-37,-2,4,0,-41,-6,-7,-26,-38,-10,-48,16,-9,41,-27,-29,-33,-26,20,-8,8,25,-29,32,41,24,-25,6,40,27,13,-47,41,189.7
1,33,3,50,-23,12,41,-45,-49,43,22,-8,0,11,-20,17,1,50,25,-41,-10,46,7,-20,19,-1,36,9,42,-35,12,32,14,31,31,41,-8,21,13,-40,-20,-16,2,30,11,-2,-4,-39,-2,-29,37,4,33,-40,35,2,9,-14,27,0,-33,-46,-19,32,35,-39,-12,43,-1,-50,-48,29,-50,-29,8,11,19,20,-11,33,41,-25,-13,-10,-15,38,42,10,40,-16,-41,-43,-46,-44,5,39,-32,43,-3,17,156.7
1,44,0,-39,10,-13,19,-29,-45,-12,-24,5,46,-33,8,-15,3,-5,43,-38,-50,43,39,-43,47,45,12,1,29,-29,48,-39,-36,-37,-28,24,0,41,11,-28,46,3,-7,41,21,-50,42,40,-39,34,18,-39,26,6,36,22,-33,-3,-28,46,-16,36,-43,-2,50,-21,39,-35,37,-35,-13,32,19,30,-12,-45,-4,-21,45,7,29,12,19,-30,-32,4,8,-49,17,-4,47,-49,-19,20,-35,-20,50,20,-38,2,73.6
1,2,-1,-17,37,46,21,42,-9,16,36,49,-6,-3,-17,-20,-19,3,38,-18,36,-17,46,3,14,15,-15,11,-20,21,23,32,-28,38,-36,-42,-1,1,50,41,33,1,5,43,49,4,-28,46,23,-41,-22,8,-8,40,28,23,4,-38,50,35,33,-12,16,22,-25,-3,30,-9,14,-4,-19,-3,47,2,-11,11,-45,12,7,28,21,1,-49,30,-10,29,2,44,7,-33,-6,-44,5,-40,28,-4,7,7,37,-30,216.6
