 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,38,-7,1,25,-46,-23,-14,12,-40,2,10,-38,20,-33,-39,-47,22,38,-13,-25,22,22,-6,38,49,30,19,-15,2,-48,-40,-44,-39,-22,-3,-35,5,-1,-6,-19,-49,20,-7,21,37,4,-10,9,-9,27,0,-38,-36,44,16,-37,-11,-15,-2,8,-47,-26,14,-36,-32,27,-21,-10,-24,-11,21,-23,-41,-36,14,46,-16,-47,-30,26,-4,20,4,11,-20,-30,24,19,-29,38,-24,-26,28,6,-12,47,-17,-17,-14,24.3
1,9,-11,23,2,-2,3,-35,-41,38,-32,-20,-21,14,16,-1,41,46,19,-20,15,6,-33,7,30,46,30,34,8,-38,34,10,-13,-28,-18,5,-14,36,20,-5,23,4,-9,18,34,-43,-34,25,-48,2,-46,-17,-43,39,7,4,0,-14,-13,-43,-36,37,17,-33,25,15,22,-40,0,-43,6,39,11,13,6,-6,20,-11,-32,-11,7,-27,-12,14,28,45,34,-23,47,38,-16,27,24,17,44,-1,-19,-19,-25,-2,74.8
1,-12,31,-14,49,-6,9,-7,30,14,-23,-32,-30,-34,7,34,44,-33,-16,-30,31,-29,-30,7,45,37,-33,-41,35,-36,-15,-18,3,32,-16,-33,42,9,-24,22,-28,4,6,-8,20,29,43,-20,13,-24,-34,-7,-3,-13,16,-43,40,33,-33,-10,48,-32,22,-34,50,23,-17,8,-19,10,-21,4,30,1,12,-1,-20,4,-5,43,-4,12,-49,43,15,17,17,4,-34,34,45,30,18,-18,46,17,-46,45,-26,-48,-122.5
1,-30,-31,6,50,21,-33,-35,17,-12,10,-25,34,38,43,-7,2,9,-41,23,-9,9,-17,37,-24,15,-2,9,-14,-7,0,-12,13,19,10,-21,-45,-7,-6,-12,-3,20,13,48,8,5,-10,-41,31,-35,-2,38,-10,31,25,-18,-4,39,41,-2,48,-10,2,-23,26,-39,6,-3,-30,50,36,18,19,-36,15,43,-14,21,-48,33,36,-34,20,42,48,-40,-27,-41,50,-37,7,47,-30,-42,-27,46,36,-5,-8,-45,-18.5
1,-6,44,23,30,-42,-47,22,-6,24,-10,-24,9,7,12,0,-30,23,-11,-21,-12,3,2,-50,-11,-24,41,-50,-39,-15,-42,33,-4,-48,-28,-25,-40,-25,13,-30,50,20,-4,-26,43,-43,-9,-38,-4,30,-9,34,49,43,35,-47,35,-9,-47,46,26,29,-6,-29,31,16,-38,7,42,26,27,7,-5,39,-3,-47,46,38,-35,-8,-16,-28,42,-18,31,-8,-48,15,33,-45,10,9,34,20,-4,-20,-14,9,3,44,12.2
1,-16,-21,0,-5,-33,47,-2,30,1,-21,38,35,1,29,33,-19,38,35,46,20,7,-29,45,-44,41,-9,-47,-24,50,6,36,50,2,-49,-40,-15,15,-26,-36,-35,3,-49,16,-47,-3,-2,-50,-16,50,46,20,-28,33,15,-22,23,22,48,16,-13,4,1,-48,-45,3,-38,-10,34,-48,-29,49,5,39,-20,-26,-15,-6,41,-15,-7,36,-45,-19,-16,-14,-24,-44,-43,-27,-12,-40,27,40,-38,-2,-42,41,39,42,86
1,43,-41,6,-3,48,36,-13,50,-21,-23,-16,-11,29,-45,20,-38,-43,46,-32,31,36,-27,41,12,-38,19,27,37,9,15,-6,1,-10,16,48,-47,1,-50,19,-4,-23,20,1,22,25,-29,34,-1,33,19,-21,18,42,37,47,20,5,23,-28,-36,-47,16,15,-41,-19,-21,-38,-2,-21,32,10,-27,1,-39,11,42,-18,-5,-10,31,30,-14,-1,-13,-28,-39,23,-7,0,45,7,3,10,-28,12,7,-33,-10,21,21.3
1,-4,38,-20,-15,-46,-9,47,47,23,-43,-48,-30,3,-46,-15,40,-24,-4,12,20,46,-28,43,-2,32,-36,26,-46,-19,32,25,-6,20,-46,-5,24,-4,-43,20,35,31,-11,-46,-17,-7,-11,39,-14,1,-34,22,-4,-12,14,10,36,29,-49,40,26,34,-20,36,3,-49,48,43,-3,-46,-21,48,36,18,19,-32,27,24,24,-38,-25,40,34,-13,45,-2,14,30,43,15,-14,-16,-36,-18,37,-17,-17,34,-24,-4,-110.6
1,38,5,-6,-11,-28,29,8,49,2,48,28,-7,3,11,31,-3,25,-6,44,-17,25,-21,18,40,11,4,-28,45,-47,-2,-10,41,-48,0,-20,41,-22,4,6,31,-33,-17,-27,20,10,20,-33,-15,30,-40,18,5,-45,-49,-40,16,-29,49,-24,-26,-3,-17,32,-35,-1,28,23,28,48,-22,-26,-36,-23,-37,34,37,34,-50,-29,-21,27,6,34,32,7,10,-36,29,9,-10,19,22,-11,0,3,39,44,-25,-18,135.7
1,41,-31,-28,-46,-4,-15,5,-17,35,5,4,-36,49,26,14,30,-17,-26,44,28,-1,-50,-38,-30,-45,13,23,44,-28,15,42,-37,34,-37,34,-20,-35,-12,-21,16,10,-1,30,8,-25,-40,-47,-26,-50,48,-49,-1,14,-37,-15,19,-8,24,-21,15,-12,-30,-6,39,-50,44,35,-35,-18,-37,31,8,-22,-23,32,3,-47,35,27,-47,-2,-6,-32,-39,8,-31,-3,16,43,26,47,48,12,-44,2,12,-50,-48,-7,16.9
